TITLE     = ""
VARIABLES = "V1"
"V2"
"V3"
"V4"
"V5"
"V6"
"V7"
"V8"
ZONE T="ZONE 002"
 STRANDID=0, SOLUTIONTIME=0
 I=12672, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 2.419041991E-001 4.570849240E-002 7.253005751E-004 4.453966370E+002 1.183917403E+000 1.895885825E+000 1.511780930E+001 4.193685055E+000
 2.419041991E-001 4.566246644E-002 2.175171394E-003 4.431417542E+002 1.180586815E+000 -1.954691261E-001 1.035749531E+001 5.068426609E+000
 2.419041991E-001 4.557046294E-002 3.622852033E-003 4.154680481E+002 1.180252314E+000 -1.109493732E+000 9.015254021E+000 5.372224331E+000
 2.419041991E-001 4.543257505E-002 5.066884682E-003 3.734706421E+002 1.180092573E+000 -1.029647470E+000 7.566345692E+000 5.317797184E+000
 2.419041991E-001 4.524894059E-002 6.505815312E-003 3.420746155E+002 1.179833174E+000 -1.039811134E+000 6.490017414E+000 5.425648212E+000
 2.419041991E-001 4.501974210E-002 7.938195020E-003 3.019943237E+002 1.179371357E+000 -1.116345525E+000 5.520006180E+000 5.454223156E+000
 2.419041991E-001 4.474521428E-002 9.362582117E-003 2.540316925E+002 1.178742051E+000 -1.163792729E+000 4.470699310E+000 5.514297485E+000
 2.419041991E-001 4.442563280E-002 1.077754144E-002 2.051475220E+002 1.178106427E+000 -1.159800649E+000 3.458814144E+000 5.351111412E+000
 2.419041991E-001 4.406131804E-002 1.218164898E-002 2.039349060E+002 1.178097129E+000 -1.167134166E+000 3.450416327E+000 5.443627357E+000
 2.419041991E-001 4.365263507E-002 1.357349101E-002 1.404068146E+002 1.177353501E+000 -1.121229887E+000 2.345417023E+000 5.060180187E+000
 2.419041991E-001 4.319999740E-002 1.495166495E-002 1.390281830E+002 1.177326918E+000 -1.133004427E+000 2.314133644E+000 5.272026539E+000
 2.419041991E-001 4.270386323E-002 1.631478406E-002 7.847613525E+001 1.176644444E+000 -1.060114384E+000 1.322523713E+000 4.614890099E+000
 2.419041991E-001 4.216473177E-002 1.766147651E-002 7.157849884E+001 1.176566124E+000 -1.062528729E+000 1.222401738E+000 4.710901260E+000
 2.419041991E-001 4.158313945E-002 1.899038441E-002 6.492285919E+001 1.176497221E+000 -1.064989567E+000 1.133069158E+000 4.867252827E+000
 2.419041991E-001 4.095967859E-002 2.030017041E-002 1.542545986E+001 1.175956607E+000 -9.495050907E-001 3.476696312E-001 4.005827427E+000
 2.419041991E-001 4.029497504E-002 2.158951573E-002 6.143708706E+000 1.175859809E+000 -9.499216080E-001 2.238642871E-001 4.104268551E+000
 2.419041991E-001 3.958969936E-002 2.285712212E-002 -6.152880192E+000 1.175721049E+000 -9.495708346E-001 4.226740450E-002 4.210190296E+000
 2.419041991E-001 3.884455562E-002 2.410171367E-002 -1.208965683E+001 1.175639987E+000 -9.472653866E-001 -6.720264256E-002 4.255851269E+000
 2.419041991E-001 3.806030378E-002 2.532203682E-002 -5.274878311E+001 1.175230145E+000 -8.224495053E-001 -6.420139670E-001 3.474369764E+000
 2.419041991E-001 3.723772615E-002 2.651686408E-002 -6.857594299E+001 1.175166011E+000 -7.839630842E-001 -7.407047749E-001 3.246551275E+000
 2.419041991E-001 3.637765348E-002 2.768499032E-002 -7.690271759E+001 1.175064445E+000 -7.710585594E-001 -8.692399859E-001 3.222932100E+000
 2.419041991E-001 3.548095003E-002 2.882523835E-002 -1.017518845E+002 1.174819231E+000 -7.471839786E-001 -1.177551627E+000 3.218599081E+000
 2.419041991E-001 3.454852104E-002 2.993646450E-002 -1.216232834E+002 1.174593091E+000 -7.159788609E-001 -1.462247968E+000 3.134617805E+000
 2.419041991E-001 3.358130530E-002 3.101754561E-002 -1.297761078E+002 1.174476743E+000 -6.953635216E-001 -1.616689682E+000 3.050164938E+000
 2.419041991E-001 3.258027509E-002 3.206739575E-002 -1.316733398E+002 1.174448967E+000 -6.451913118E-001 -1.670024753E+000 2.716928959E+000
 2.419041991E-001 3.154643998E-002 3.308495507E-002 -1.431167908E+002 1.174281955E+000 -6.113068461E-001 -1.888398051E+000 2.579002619E+000
 2.419041991E-001 3.048084117E-002 3.406920284E-002 -1.433968048E+002 1.174257278E+000 -5.060231090E-001 -1.945499301E+000 1.931416392E+000
 2.419041991E-001 2.938454971E-002 3.501914442E-002 -1.336351318E+002 1.174388409E+000 -4.998917282E-001 -1.785112262E+000 1.811664820E+000
 2.419041991E-001 2.825867198E-002 3.593382239E-002 -1.384522858E+002 1.174313068E+000 -4.775906801E-001 -1.883745432E+000 1.723148704E+000
 2.419041991E-001 2.710433863E-002 3.681232035E-002 -1.423504028E+002 1.174252748E+000 -4.583152235E-001 -1.962717891E+000 1.645554781E+000
 2.419041991E-001 2.592271380E-002 3.765375167E-002 -1.497398682E+002 1.174138069E+000 -4.183699489E-001 -2.112373352E+000 1.485675454E+000
 2.419041991E-001 2.471498773E-002 3.845727071E-002 -1.530727386E+002 1.174085855E+000 -3.974253535E-001 -2.180501938E+000 1.400827765E+000
 2.419041991E-001 2.348237485E-002 3.922206536E-002 -1.561707306E+002 1.174036860E+000 -3.759598434E-001 -2.244352579E+000 1.313680053E+000
 2.419041991E-001 2.222611755E-002 3.994736448E-002 -1.590447693E+002 1.173990846E+000 -3.539891541E-001 -2.304118156E+000 1.224533081E+000
 2.419041991E-001 2.094747871E-002 4.063244164E-002 -1.643107910E+002 1.173906088E+000 -3.087099195E-001 -2.413620472E+000 1.042683840E+000
 2.419041991E-001 1.964774914E-002 4.127660394E-002 -1.665063171E+002 1.173869491E+000 -2.853054106E-001 -2.460782528E+000 9.486456513E-001
 2.419041991E-001 1.832823642E-002 4.187920690E-002 -1.684772034E+002 1.173836112E+000 -2.614510953E-001 -2.503852606E+000 8.534940481E-001
 2.419041991E-001 1.699026860E-002 4.243963957E-002 -1.719014740E+002 1.173777342E+000 -2.124518901E-001 -2.578998089E+000 6.611569524E-001
 2.419041991E-001 1.563519239E-002 4.295733944E-002 -1.302005005E+002 1.174308419E+000 -1.968836188E-001 -1.921683550E+000 3.377304077E-001
 2.419041991E-001 1.426437311E-002 4.343178496E-002 -1.315985260E+002 1.174277902E+000 -1.596356630E-001 -1.960013390E+000 2.067490071E-001
 2.419041991E-001 1.287919097E-002 4.386249557E-002 -1.320683289E+002 1.174266100E+000 -1.409377158E-001 -1.974574566E+000 1.405066848E-001
 2.419041991E-001 1.148104109E-002 4.424904287E-002 -1.326942596E+002 1.174247146E+000 -1.032765359E-001 -1.997652650E+000 7.901773788E-003
 2.419041991E-001 1.007132977E-002 4.459103569E-002 -1.327726746E+002 1.174241185E+000 -8.440929651E-002 -2.004577637E+000 -5.858779326E-002
 2.419041991E-001 8.651478216E-003 4.488812760E-002 -1.326233368E+002 1.174233913E+000 -4.644134268E-002 -2.012396336E+000 -1.909948885E-001
 2.419041991E-001 7.222914603E-003 4.514002427E-002 -1.323323212E+002 1.174233675E+000 -2.743355185E-002 -2.012015820E+000 -2.569421530E-001
 2.419041991E-001 5.787078291E-003 4.534646496E-002 -1.314300079E+002 1.174238086E+000 1.065490209E-002 -2.004892588E+000 -3.881760538E-001
 2.419041991E-001 4.345415160E-003 4.550724849E-002 -1.307905426E+002 1.174243331E+000 2.959578484E-002 -1.997522235E+000 -4.529724419E-001
 2.419041991E-001 2.899376675E-003 4.562220722E-002 -1.291913910E+002 1.174258709E+000 6.722737849E-002 -1.976391077E+000 -5.798128843E-001
 2.419041991E-001 1.450418495E-003 4.569122940E-002 -1.282253723E+002 1.174268961E+000 8.583338559E-002 -1.962390780E+000 -6.418240070E-001
 2.419041991E-001 0.000000000E+000 4.571424425E-002 -1.259732742E+002 1.174294472E+000 1.225303113E-001 -1.927963853E+000 -7.629990578E-001
 2.419041991E-001 -1.450418495E-003 4.569122940E-002 -1.246929474E+002 1.174309731E+000 1.406157315E-001 -1.907699227E+000 -8.221427798E-001
